OrderID,CustomerID,ProductID,Quantity,OrderDate,PaymentMethod,OrderStatus,Discount,Rating
O01726,C277,P018,4,2025-06-27,Card,Cancelled,5,1
O01727,C085,P061,10,2025-02-27,Card,Returned,5,3
O01728,C026,P031,7,2025-03-17,Net Banking,Returned,15,4
O01729,C165,P061,3,2025-03-18,UPI,Delivered,10,5
O01730,C160,P062,4,2025-06-06,UPI,Delivered,15,2
O01731,C074,P069,8,2025-02-11,Card,Returned,5,4
O01732,C201,P003,10,2025-02-19,Card,Cancelled,0,2
O01733,C142,P021,3,2025-04-13,UPI,Shipped,5,4
O01734,C073,P037,5,2025-03-25,UPI,Delivered,20,3
O01735,C269,P035,2,2025-06-10,Net Banking,Shipped,15,3
O01736,C064,P067,9,2025-06-06,Net Banking,Shipped,0,3
O01737,C140,P072,1,2025-04-08,Cash,Delivered,15,4
O01738,C300,P051,3,2025-06-27,Net Banking,Cancelled,5,5
O01739,C053,P031,2,2025-06-04,Cash,Shipped,15,4
O01740,C216,P011,1,2025-06-13,UPI,Cancelled,10,3
O01741,C261,P062,6,2025-04-18,Cash,Cancelled,0,1
O01742,C052,P029,8,2025-03-04,Net Banking,Shipped,20,4
O01743,C137,P056,2,2025-05-05,Net Banking,Returned,0,5
O01744,C056,P006,10,2025-06-14,UPI,Delivered,0,2
O01745,C185,P066,10,2025-06-22,Net Banking,Returned,0,3
O01746,C226,P038,8,2025-05-27,UPI,Returned,15,1
O01747,C111,P064,10,2025-02-16,UPI,Cancelled,0,3
O01748,C212,P007,1,2025-04-27,Cash,Cancelled,10,3
O01749,C128,P040,5,2025-04-25,UPI,Cancelled,15,3
O01750,C083,P011,4,2025-05-23,Cash,Returned,10,2
O01751,C256,P074,2,2025-03-27,Cash,Shipped,10,3
O01752,C052,P004,2,2025-06-13,Net Banking,Cancelled,20,4
O01753,C096,P064,7,2025-02-21,Cash,Returned,10,3
O01754,C225,P022,6,2025-02-10,Card,Cancelled,0,1
O01755,C098,P060,10,2025-03-21,Cash,Shipped,15,5
O01756,C039,P042,4,2025-01-24,UPI,Returned,10,2
O01757,C175,P040,9,2025-04-01,Net Banking,Shipped,15,1
O01758,C151,P040,10,2025-05-26,UPI,Cancelled,5,4
O01759,C021,P049,4,2025-05-21,Card,Cancelled,0,4
O01760,C115,P020,4,2025-03-04,Card,Returned,5,2
O01761,C007,P021,5,2025-03-04,UPI,Returned,15,4
O01762,C285,P044,9,2025-05-26,Card,Returned,5,5
O01763,C298,P007,7,2025-06-10,Net Banking,Cancelled,10,3
O01764,C221,P039,6,2025-04-04,Card,Cancelled,20,3
O01765,C040,P012,3,2025-03-24,Card,Shipped,0,5
O01766,C244,P047,9,2025-03-22,UPI,Shipped,10,5
O01767,C115,P029,8,2025-03-10,UPI,Returned,20,4
O01768,C255,P068,10,2025-04-22,UPI,Shipped,0,5
O01769,C230,P023,9,2025-06-16,UPI,Cancelled,15,2
O01770,C033,P006,6,2025-01-17,Cash,Cancelled,0,5
O01771,C252,P009,7,2025-06-30,Card,Returned,5,4
O01772,C159,P050,9,2025-06-28,Cash,Cancelled,5,5
O01773,C261,P069,7,2025-02-06,Cash,Delivered,20,1
O01774,C184,P060,10,2025-01-31,UPI,Delivered,20,4
O01775,C083,P016,4,2025-03-05,Card,Shipped,0,4
O01776,C062,P033,6,2025-01-23,UPI,Returned,20,4
O01777,C209,P038,7,2025-06-28,Net Banking,Shipped,10,2
O01778,C050,P006,5,2025-04-01,Card,Returned,10,4
O01779,C047,P068,3,2025-03-08,Net Banking,Shipped,5,3
O01780,C042,P006,6,2025-04-26,UPI,Cancelled,0,5
O01781,C032,P012,9,2025-01-16,Cash,Delivered,5,1
O01782,C271,P067,1,2025-01-02,Cash,Returned,10,1
O01783,C291,P028,10,2025-04-06,UPI,Shipped,5,5
O01784,C256,P037,3,2025-05-18,Card,Cancelled,0,2
O01785,C192,P057,10,2025-02-15,Net Banking,Shipped,20,2
O01786,C228,P009,1,2025-06-09,UPI,Delivered,10,3
O01787,C056,P056,6,2025-06-24,Card,Shipped,0,4
O01788,C099,P008,10,2025-02-09,Cash,Returned,20,4
O01789,C230,P002,2,2025-06-21,UPI,Cancelled,5,3
O01790,C073,P072,4,2025-05-06,Card,Returned,0,3
O01791,C031,P029,8,2025-06-18,UPI,Delivered,10,5
O01792,C289,P069,10,2025-06-29,Net Banking,Shipped,10,3
O01793,C070,P007,8,2025-02-20,Cash,Returned,15,4
O01794,C194,P052,2,2025-05-06,UPI,Returned,0,3
O01795,C288,P029,8,2025-06-06,Net Banking,Cancelled,15,3
O01796,C029,P004,9,2025-01-11,Card,Delivered,10,5
O01797,C293,P038,9,2025-02-14,Cash,Delivered,20,1
O01798,C025,P007,5,2025-04-09,Card,Cancelled,20,1
O01799,C223,P050,9,2025-05-15,Card,Cancelled,0,2
O01800,C051,P023,8,2025-02-17,Card,Cancelled,0,2
O01801,C254,P004,4,2025-05-27,UPI,Delivered,15,2
O01802,C060,P072,5,2025-01-02,Card,Cancelled,5,4
O01803,C117,P041,6,2025-04-13,UPI,Shipped,5,5
O01804,C127,P001,10,2025-06-21,Cash,Returned,20,3
O01805,C105,P005,5,2025-04-15,UPI,Returned,15,4
O01806,C143,P013,4,2025-05-05,Cash,Delivered,15,1
O01807,C230,P051,3,2025-06-19,Card,Delivered,0,1
O01808,C082,P011,8,2025-01-18,Card,Cancelled,5,3
O01809,C204,P039,5,2025-05-18,Cash,Cancelled,20,3
O01810,C056,P038,2,2025-04-12,Card,Delivered,20,4
O01811,C103,P024,3,2025-05-13,UPI,Returned,15,1
O01812,C058,P032,4,2025-01-10,Net Banking,Shipped,0,1
O01813,C124,P004,7,2025-06-07,Cash,Returned,5,4
O01814,C022,P021,9,2025-02-18,Card,Cancelled,0,5
O01815,C008,P019,3,2025-03-29,Cash,Shipped,10,4
O01816,C103,P004,1,2025-04-11,Net Banking,Shipped,10,5
O01817,C033,P067,4,2025-02-17,Card,Cancelled,15,1
O01818,C226,P058,2,2025-03-04,Cash,Shipped,5,5
O01819,C163,P043,1,2025-01-29,UPI,Returned,20,5
O01820,C009,P008,10,2025-02-13,Cash,Cancelled,0,2
O01821,C054,P024,4,2025-01-02,Net Banking,Delivered,20,1
O01822,C199,P010,10,2025-01-31,Card,Delivered,20,5
O01823,C038,P049,1,2025-06-16,Net Banking,Returned,10,5
O01824,C199,P029,8,2025-03-02,Net Banking,Cancelled,10,4
O01825,C246,P073,3,2025-04-27,Cash,Shipped,5,3
O01826,C090,P004,7,2025-03-07,Card,Cancelled,0,4
O01827,C154,P066,3,2025-01-11,Net Banking,Returned,20,2
O01828,C206,P020,3,2025-06-10,Cash,Shipped,15,4
O01829,C214,P052,8,2025-04-26,Net Banking,Returned,15,3
O01830,C173,P041,6,2025-06-20,Net Banking,Shipped,20,2
O01831,C126,P016,4,2025-02-18,Card,Cancelled,15,5
O01832,C210,P037,6,2025-06-14,Cash,Shipped,15,2
O01833,C241,P034,2,2025-05-19,Net Banking,Cancelled,20,4
O01834,C027,P025,4,2025-02-25,Cash,Shipped,15,5
O01835,C222,P066,3,2025-04-24,UPI,Shipped,15,5
O01836,C089,P071,5,2025-06-24,Card,Returned,20,2
O01837,C078,P070,7,2025-03-23,Net Banking,Shipped,5,4
O01838,C162,P005,10,2025-06-06,UPI,Delivered,0,1
O01839,C011,P053,1,2025-01-14,Cash,Delivered,10,3
O01840,C104,P059,3,2025-02-24,Cash,Delivered,10,5
O01841,C162,P049,10,2025-04-25,Net Banking,Cancelled,5,3
O01842,C156,P005,2,2025-05-24,Card,Shipped,5,4
O01843,C061,P059,9,2025-06-08,Net Banking,Shipped,20,5
O01844,C241,P067,5,2025-06-26,Card,Delivered,5,4
O01845,C050,P003,1,2025-02-04,Net Banking,Returned,15,4
O01846,C088,P037,1,2025-05-31,Cash,Returned,20,5
O01847,C094,P037,8,2025-01-06,Net Banking,Cancelled,10,1
O01848,C190,P025,2,2025-02-15,Card,Cancelled,15,2
O01849,C057,P038,4,2025-06-12,Cash,Cancelled,0,3
O01850,C254,P038,1,2025-06-09,Net Banking,Shipped,10,3
O01851,C099,P044,9,2025-03-13,UPI,Returned,10,2
O01852,C027,P029,4,2025-06-29,Cash,Cancelled,15,4
O01853,C173,P036,1,2025-03-11,Net Banking,Delivered,10,5
O01854,C017,P030,3,2025-06-09,UPI,Delivered,10,4
O01855,C103,P063,8,2025-04-08,Net Banking,Delivered,10,4
O01856,C172,P018,6,2025-05-12,Net Banking,Returned,10,2
O01857,C178,P051,5,2025-05-22,Card,Returned,10,3
O01858,C043,P075,8,2025-06-21,UPI,Cancelled,20,1
O01859,C012,P008,3,2025-01-28,Card,Delivered,5,3
O01860,C034,P003,3,2025-05-27,Card,Delivered,0,1
O01861,C007,P038,6,2025-06-08,UPI,Shipped,20,4
O01862,C170,P008,2,2025-06-06,UPI,Delivered,5,2
O01863,C042,P060,3,2025-01-24,UPI,Delivered,15,2
O01864,C108,P023,1,2025-01-21,Net Banking,Cancelled,20,2
O01865,C244,P032,4,2025-05-07,Card,Returned,10,5
O01866,C032,P024,8,2025-02-17,UPI,Delivered,5,2
O01867,C135,P038,3,2025-05-19,Card,Delivered,0,2
O01868,C096,P071,6,2025-02-28,Card,Returned,20,3
O01869,C212,P032,9,2025-06-13,Cash,Shipped,15,3
O01870,C177,P054,4,2025-05-16,UPI,Cancelled,10,2
O01871,C034,P039,1,2025-01-17,Net Banking,Cancelled,0,5
O01872,C221,P020,2,2025-06-22,Net Banking,Delivered,0,3
O01873,C186,P004,10,2025-06-23,UPI,Cancelled,10,4
O01874,C184,P040,8,2025-04-05,Net Banking,Cancelled,15,3
O01875,C280,P043,4,2025-02-28,Card,Delivered,10,4
O01876,C239,P032,8,2025-03-25,Net Banking,Returned,15,4
O01877,C079,P039,3,2025-04-09,Net Banking,Delivered,5,3
O01878,C196,P051,3,2025-04-13,Cash,Delivered,15,2
O01879,C078,P007,10,2025-02-17,Card,Delivered,0,4
O01880,C242,P058,3,2025-03-11,Cash,Shipped,0,4
O01881,C201,P026,3,2025-03-19,Cash,Shipped,5,4
O01882,C256,P073,7,2025-04-22,Card,Returned,0,3
O01883,C055,P052,2,2025-03-24,Net Banking,Cancelled,5,2
O01884,C266,P018,8,2025-02-25,Net Banking,Returned,0,3
O01885,C082,P025,6,2025-06-11,Cash,Returned,20,1
O01886,C067,P028,9,2025-03-14,Cash,Cancelled,5,3
O01887,C290,P008,8,2025-01-17,UPI,Returned,10,4
O01888,C127,P044,4,2025-03-25,Card,Cancelled,15,3
O01889,C285,P039,6,2025-05-28,Cash,Shipped,5,3
O01890,C294,P073,4,2025-06-01,Card,Shipped,15,5
O01891,C241,P054,1,2025-03-22,UPI,Returned,5,5
O01892,C165,P006,2,2025-05-16,Net Banking,Returned,20,3
O01893,C035,P026,8,2025-04-10,Card,Cancelled,5,3
O01894,C031,P028,8,2025-03-05,Card,Delivered,10,3
O01895,C248,P021,9,2025-02-07,Cash,Cancelled,15,3
O01896,C275,P003,4,2025-06-15,Card,Delivered,10,1
O01897,C100,P022,9,2025-05-10,Cash,Shipped,15,4
O01898,C006,P040,5,2025-03-08,Card,Shipped,10,1
O01899,C015,P069,7,2025-01-21,Cash,Returned,5,4
O01900,C196,P034,9,2025-02-10,Net Banking,Cancelled,0,3
O01901,C234,P029,5,2025-02-20,Net Banking,Cancelled,5,5
O01902,C066,P060,6,2025-01-05,UPI,Delivered,10,5
O01903,C245,P009,6,2025-02-06,Cash,Returned,20,1
O01904,C223,P026,6,2025-04-12,Card,Cancelled,20,1
O01905,C145,P055,6,2025-05-25,UPI,Delivered,5,4
O01906,C033,P044,2,2025-02-05,Card,Delivered,20,2
O01907,C121,P052,2,2025-04-03,Cash,Cancelled,0,4
O01908,C176,P074,2,2025-05-07,Net Banking,Delivered,20,4
O01909,C203,P060,3,2025-05-21,UPI,Shipped,15,2
O01910,C060,P062,5,2025-02-28,Card,Delivered,20,1
O01911,C027,P065,4,2025-05-03,UPI,Delivered,5,2
O01912,C079,P029,3,2025-05-09,Cash,Cancelled,15,4
O01913,C010,P046,9,2025-03-16,Net Banking,Delivered,15,5
O01914,C035,P018,1,2025-02-21,UPI,Shipped,5,5
O01915,C252,P065,1,2025-03-31,UPI,Cancelled,20,2
O01916,C204,P052,4,2025-02-08,UPI,Cancelled,10,5
O01917,C192,P074,9,2025-04-10,Card,Shipped,20,3
O01918,C172,P042,4,2025-03-25,Cash,Returned,0,3
O01919,C232,P009,1,2025-04-25,Net Banking,Shipped,5,1
O01920,C022,P017,7,2025-01-28,Card,Shipped,20,3
O01921,C110,P021,10,2025-03-19,Cash,Returned,0,2
O01922,C291,P020,5,2025-02-25,UPI,Cancelled,0,2
O01923,C093,P007,6,2025-02-22,Net Banking,Returned,10,4
O01924,C201,P075,10,2025-02-12,Net Banking,Returned,20,5
O01925,C147,P003,4,2025-01-20,UPI,Delivered,0,5
O01926,C026,P010,1,2025-03-12,UPI,Cancelled,15,4
O01927,C291,P034,3,2025-01-25,UPI,Cancelled,5,2
O01928,C217,P047,6,2025-01-20,Cash,Returned,0,3
O01929,C018,P058,2,2025-03-19,Card,Cancelled,15,2
O01930,C062,P014,1,2025-05-02,Card,Delivered,0,1
O01931,C121,P051,8,2025-05-29,Cash,Cancelled,0,5
O01932,C246,P014,2,2025-06-27,Card,Shipped,0,4
O01933,C194,P041,1,2025-01-10,Net Banking,Returned,15,4
O01934,C090,P053,1,2025-05-28,UPI,Delivered,10,3
O01935,C246,P014,4,2025-03-10,UPI,Cancelled,5,2
O01936,C230,P075,1,2025-06-16,UPI,Returned,20,4
O01937,C119,P019,1,2025-03-15,Cash,Delivered,20,3
O01938,C234,P074,8,2025-05-20,Card,Cancelled,10,5
O01939,C277,P074,3,2025-03-24,Cash,Returned,5,5
O01940,C206,P033,6,2025-04-30,Cash,Cancelled,5,4
O01941,C278,P062,7,2025-04-03,Net Banking,Delivered,20,3
O01942,C071,P074,6,2025-04-02,Net Banking,Returned,20,2
O01943,C022,P054,6,2025-05-10,Card,Cancelled,20,2
O01944,C294,P008,3,2025-02-22,Net Banking,Delivered,15,1
O01945,C257,P033,9,2025-01-11,UPI,Delivered,10,5
O01946,C085,P015,4,2025-06-25,Cash,Returned,0,3
O01947,C192,P020,9,2025-04-12,Net Banking,Shipped,20,3
O01948,C209,P003,2,2025-02-27,Net Banking,Shipped,5,1
O01949,C259,P061,2,2025-05-07,Card,Delivered,10,2
O01950,C208,P025,5,2025-02-23,UPI,Shipped,0,1
O01951,C016,P005,5,2025-01-31,Card,Shipped,0,1
O01952,C130,P033,8,2025-01-31,Net Banking,Cancelled,15,1
O01953,C154,P034,6,2025-04-10,Cash,Shipped,10,4
O01954,C245,P034,10,2025-06-01,UPI,Returned,0,4
O01955,C164,P055,6,2025-01-08,Cash,Returned,15,5
O01956,C051,P016,7,2025-06-26,Cash,Returned,0,4
O01957,C020,P043,8,2025-01-23,Net Banking,Cancelled,20,1
O01958,C043,P065,4,2025-06-11,UPI,Returned,15,3
O01959,C124,P057,10,2025-05-01,UPI,Cancelled,10,5
O01960,C232,P061,4,2025-06-07,Net Banking,Delivered,0,2
O01961,C015,P064,9,2025-04-24,UPI,Shipped,15,3
O01962,C290,P069,7,2025-05-18,UPI,Cancelled,20,1
O01963,C265,P026,8,2025-02-14,Net Banking,Cancelled,5,1
O01964,C149,P051,10,2025-03-26,Net Banking,Delivered,5,1
O01965,C102,P032,8,2025-05-05,Card,Delivered,15,2
O01966,C193,P002,1,2025-03-19,Card,Shipped,10,5
O01967,C253,P075,4,2025-04-24,UPI,Delivered,5,2
O01968,C068,P006,10,2025-05-25,UPI,Returned,15,3
O01969,C221,P063,1,2025-05-15,Cash,Delivered,15,4
O01970,C018,P028,5,2025-04-22,Net Banking,Delivered,0,1
O01971,C135,P067,6,2025-05-02,Net Banking,Shipped,5,1
O01972,C013,P046,3,2025-01-23,Card,Shipped,15,5
O01973,C192,P059,9,2025-03-09,Net Banking,Delivered,5,5
O01974,C212,P044,2,2025-05-24,UPI,Shipped,5,2
O01975,C154,P003,3,2025-06-29,Net Banking,Delivered,10,1
O01976,C262,P033,1,2025-01-29,Cash,Delivered,10,2
O01977,C164,P059,4,2025-05-03,Card,Shipped,15,4
O01978,C246,P009,4,2025-01-26,Card,Returned,20,5
O01979,C037,P062,3,2025-06-20,Card,Shipped,0,4
O01980,C263,P017,2,2025-05-25,Card,Shipped,15,3
O01981,C116,P008,5,2025-04-15,UPI,Returned,0,3
O01982,C203,P011,1,2025-02-19,Cash,Returned,15,5
O01983,C116,P016,3,2025-05-03,Net Banking,Shipped,5,5
O01984,C267,P019,5,2025-05-08,UPI,Returned,20,1
O01985,C214,P030,2,2025-05-24,UPI,Shipped,0,3
O01986,C143,P042,7,2025-03-13,Net Banking,Cancelled,10,5
O01987,C168,P043,5,2025-05-01,Net Banking,Returned,20,5
O01988,C294,P055,3,2025-05-01,Cash,Delivered,15,3
O01989,C273,P026,9,2025-06-07,UPI,Cancelled,10,3
O01990,C148,P064,10,2025-05-12,Card,Cancelled,10,2
O01991,C290,P025,4,2025-03-31,Cash,Shipped,10,5
O01992,C211,P024,5,2025-03-09,Net Banking,Shipped,20,2
O01993,C152,P037,4,2025-06-25,Cash,Cancelled,5,4
O01994,C298,P068,9,2025-02-14,UPI,Cancelled,5,2
O01995,C173,P073,3,2025-06-15,Net Banking,Cancelled,5,4
O01996,C248,P058,5,2025-05-26,Net Banking,Cancelled,5,3
O01997,C037,P044,5,2025-02-01,Net Banking,Returned,0,1
O01998,C097,P058,5,2025-05-07,Net Banking,Cancelled,20,5
O01999,C216,P069,4,2025-03-10,UPI,Returned,15,5
O02000,C056,P031,8,2025-04-22,Net Banking,Cancelled,0,2
O00001,C190,P012,9,2025-05-24,UPI,Cancelled,5,4
O00002,C063,P053,5,2025-04-26,Card,Shipped,0,1
O00003,C149,P003,7,2025-06-07,Net Banking,Shipped,5,3
